pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
0.34,-0.00,-0.00,10650,10213,9868,10041,10525,10178,10069,1.0,-364.0,0.0
0.34,-0.00,-0.00,10650,10214,9867,10041,10525,10178,10067,2.0,-364.0,0.0
0.34,-0.00,-0.00,10649,10214,9866,10040,10525,10179,10069,2.0,-364.0,0.0
0.34,-0.05,-0.05,10650,10213,9866,10042,10524,10178,10069,2.0,-364.0,0.0
0.34,-0.00,-0.05,10650,10214,9866,10041,10524,10178,10068,2.0,-364.0,0.0
0.34,-0.00,-0.00,10650,10214,9866,10041,10524,10179,10069,1.0,-364.0,0.0
0.34,-0.04,-0.09,10650,10213,9866,10041,10524,10178,10068,0.0,-364.0,0.0
0.34,-0.00,-0.05,10650,10214,9866,10041,10525,10176,10068,2.0,-364.0,0.0
0.34,-0.00,-0.05,10650,10214,9867,10040,10525,10177,10068,1.0,-364.0,0.0
0.30,-0.00,-0.05,10650,10215,9866,10041,10525,10179,10068,0.0,-363.0,0.0
0.34,-0.00,-0.05,10650,10214,9866,10041,10525,10178,10068,2.0,-364.0,0.0
0.34,-0.04,-0.05,10650,10214,9867,10041,10525,10178,10068,2.0,-364.0,0.0
35,-0.05,-0.00,10650,10214,9868,10040,10524,10178,10068,1.0,-364.0,0.0
0.34,-0.00,-0.04,10650,10213,9866,10041,10525,10179,10068,1.0,-364.0,0.0
0.39,-0.04,-0.05,10649,10213,9867,10041,10525,10178,10068,2.0,-364.0,0.0
0.39,-0.00,-0.00,10650,10213,9867,10041,10524,10178,10068,2.0,-364.0,0.0
0.35,-0.00,-0.04,10649,10213,9866,10041,10525,10179,10068,2.0,-364.0,0.0
0.39,-0.04,-0.05,10650,10213,9866,10040,10525,10178,10068,1.0,-364.0,0.0
0.39,-0.00,-0.05,10650,10213,9866,10041,10525,10178,10068,2.0,-364.0,0.0
0.39,-0.04,-0.05,10650,10213,9866,10041,10525,10178,10069,2.0,-364.0,0.0
0.39,-0.00,-0.00,10650,10213,9866,10041,10525,10178,10069,1.0,-364.0,1.0
0.39,-0.00,-0.04,10650,10214,9866,10041,10525,10178,10069,2.0,-364.0,0.0
4,-0.05,,10650,10213,9867,10041,10524,10178,10067,2.0,-364.0,0.0
0.39,0.04,-0.09,10650,10214,9865,10041,10524,10177,10068,2.0,-364.0,0.0
0.39,-0.04,-0.05,10650,10214,9867,10041,10525,10178,10068,2.0,-364.0,0.0
0.39,-0.05,-0.09,10649,10213,9867,10042,10525,10178,10068,1.0,-364.0,0.0
0.39,-0.05,-0.10,10650,10213,9866,10042,10524,10178,10069,2.0,-364.0,0.0
0.39,-0.05,-0.05,10650,10214,9867,10041,10524,10178,10069,2.0,-364.0,0.0
0.39,-0.04,-0.10,10650,10213,9866,10041,10525,10178,10068,2.0,-364.0,0.0
0.39,-0.05,-0.05,10649,10214,9866,10042,10525,10178,10068,2.0,-364.0,0.0
0.44,-0.05,-0.09,10650,10214,9867,10041,10525,10179,10069,1.0,-364.0,0.0
0.40,-0.00,-0.10,10649,10214,9867,10040,10525,10178,10069,2.0,-364.0,0.0
00,-0.05,,10650,10214,9867,10042,10525,10179,10068,2.0,-364.0,0.0
0.39,-0.00,-0.05,10650,10214,9867,10041,10525,10178,10068,2.0,-364.0,0.0
0.39,0.04,-0.05,10650,10214,9867,10040,10524,10177,10068,1.0,-364.0,0.0
0.35,0.00,-0.09,10650,10214,9866,10041,10525,10178,10068,2.0,-364.0,0.0
0.34,-0.04,-0.10,10650,10213,9866,10040,10525,10178,10069,2.0,-364.0,0.0
0.39,-0.05,-0.10,10650,10214,9867,10041,10525,10178,10068,2.0,-363.0,0.0
0.39,-0.00,-0.05,10650,10213,9865,10041,10525,10178,10068,2.0,-364.0,0.0
0.39,-0.04,-0.00,10650,10214,9866,10042,10525,10178,10069,2.0,-364.0,0.0
0.39,-0.00,-0.04,10650,10213,9867,10042,10525,10178,10069,2.0,-364.0,0.0
0.39,-0.00,-0.09,10650,10213,9866,10041,10524,10178,10068,2.0,-364.0,0.0
44,-0.00,-0.05,10649,10214,9867,10041,10525,10178,10068,2.0,-364.0,0.0
0.40,-0.04,-0.05,10649,10214,9867,10041,10525,10178,10068,2.0,-364.0,0.0
0.39,-0.00,-0.09,10650,10213,9866,10040,10524,10178,10069,2.0,-364.0,0.0
0.44,-0.00,-0.05,10650,10214,9866,10041,10525,10178,10067,2.0,-364.0,0.0
0.40,-0.04,-0.09,10650,10214,9866,10042,10525,10178,10068,2.0,-364.0,0.0
0.44,-0.04,-0.05,10650,10214,9866,10040,10525,10178,10068,2.0,-364.0,0.0
0.40,-0.05,-0.09,10650,10214,9866,10040,10525,10178,10068,2.0,-364.0,0.0
0.44,-0.05,-0.05,10651,10214,9867,10040,10525,10178,10068,2.0,-364.0,0.0
0.44,-0.00,-0.01,10650,10214,9866,10041,10525,10178,10068,2.0,-364.0,0.0
0.44,-0.00,-0.09,10649,10213,9866,10041,10524,10178,10069,2.0,-364.0,0.0
0.04,-0.00,,10649,10213,9866,10041,10524,10178,10069,2.0,-364.0,0.0
0.49,0.05,-0.00,10650,10214,9866,10040,10525,10178,10068,2.0,-363.0,0.0
0.45,0.05,-0.00,10650,10213,9867,10041,10524,10178,10068,2.0,-364.0,0.0
0.44,0.00,-0.00,10650,10214,9866,10041,10525,10178,10069,2.0,-364.0,0.0
0.44,0.00,-0.00,10650,10214,9866,10041,10525,10178,10069,2.0,-364.0,0.0
0.44,0.00,-0.00,10650,10214,9867,10040,10525,10178,10068,2.0,-363.0,0.0
